"BU1,swolf, bioCO2=0","BU1,IPCC 2013, bioCO2=1, C1_36","BU1,IPCC 2013, bioCO2=0, C1_36","BU1,IPCC 2007, bioCO2=1","BU1,IPCC 2007, bioCO2=0","BU0,swolf, bioCO2=0","BU0,IPCC 2013, bioCO2=1, C1_36","BU0,IPCC 2013, bioCO2=0, C1_36","BU0,IPCC 2007, bioCO2=1","BU0,IPCC 2007, bioCO2=0",Land_app_NO3runoff,Land_app_NO3leach,Land_app_MFEN,Land_app_MFEP,Land_app_MFEK,Land_app_fert_NO3Run,Land_app_fert_NO3Leach,Land_app_fert_N2O,Land_app_fert_NH3,Land_app_fert_NH3Evap,Land_app_densPeat,Land_app_perN2Oevap,Land_app_perNH3evap,Land_app_perNasNH3fc,Material_Properties_mcFC,Material_Properties_densFC,Soil_seq_perCStor,initflow_C_cont,initflow_N_cont,initflow_P_cont,initflow_K_cont,Lanfill_CH4_Collected,Lanfill_Frac_oxidized,Lanfill_Frac_flared,Lanfill_percCStor_LF
-34.98685509,737,-53,755,-34,-182.5210968,755,-11,584,-226,0.196365665,0.091863268,0.672636474,0.829384224,0.671841357,9.56521503,7.027292192,1.824987347,24.52817088,3.410177169,201.4157314,3.605414839,10.75539155,32.06963954,0.387736135,713.5451543,8.665935029,0.360791227,0.026072905,0.006640693,0.009162177,64.2738524,0.127675073,0.557561694,65.92595445
122.5700983,552,95,579,123,-375.3239122,116,-350,90,-382,0.215914814,0.164915614,0.311813493,0.893139945,0.853058982,8.03873652,11.05761807,1.826118959,4.963740302,5.946927989,186.8622432,4.077071158,9.24862473,23.73697391,0.494395824,696.7446149,9.14834427,0.254368387,0.028133599,0.008091448,0.021765534,57.99752879,0.136931132,0.335522083,92.66953893
-87.01939698,885,-94,893,-86,212.6118575,1478,579,1112,121,0.317982058,0.190520521,0.390388456,0.913552672,0.896995002,3.209386499,6.431869604,1.912943588,9.835367614,11.15535166,225.0568675,1.845232723,6.763324481,57.62414817,0.480669747,726.071224,7.646181736,0.521192506,0.020495369,0.021249714,0.014477378,49.07453824,0.190926086,0.38882003,55.0395297
-100.1017796,501,-107,508,-100,168.3850804,964,406,726,109,0.135909097,0.202189749,0.892921653,0.912608701,0.7867464,5.614027347,15.86513177,1.903562585,17.96708357,18.3492932,220.23433,4.310132156,9.250082652,25.30791536,0.446399829,650.7564981,14.79251372,0.304688652,0.007530332,0.021577843,0.011107524,55.49755817,0.145986135,0.290510449,49.16992113
-5.873686449,634,-27,655,-5,-438.5302415,295,-374,230,-455,0.200480732,0.231153966,0.564066886,0.859453664,0.80431459,10.02229106,9.396746714,2.270186778,18.37478553,7.026130357,224.8118223,3.785081836,10.67645757,25.76091707,0.475791877,699.2812476,9.272438588,0.356419861,0.0305449,0.008083636,0.028095349,65.36036794,0.144041512,0.518566753,84.08151342
42.18985594,463,5,500,44,55.38543807,673,214,514,15,0.16140287,0.197452338,0.728799983,0.804633533,0.893056986,9.691214142,10.10661461,2.353318425,17.12170171,9.612326323,162.1192198,4.307785031,11.61788441,53.86009457,0.437590588,747.0272378,6.725552065,0.242176115,0.054198092,0.019004804,0.017154527,57.78584885,0.228394243,0.298222087,50.83471026
-122.8130299,780,-132,789,-122,-273.3394544,805,-76,607,-323,0.263138964,0.207834363,0.591125515,0.930953767,0.787939977,8.192217601,10.86803133,1.857094455,6.252745595,5.230208849,232.6082135,2.80034147,6.940832012,13.97331123,0.40089625,697.9305736,11.48160777,0.423641543,0.01323393,0.015982545,0.028042547,45.32960581,0.220876514,0.455136875,75.03970474
-153.4574981,404,-159,409,-152,-150.3525354,538,-25,412,-182,0.158215264,0.162458827,0.897179708,0.926201238,0.913455976,9.2640616,13.50724782,1.629985454,14.8622128,15.62194637,194.5866276,2.146547469,11.08618341,8.692865059,0.424632187,645.8653661,4.832522319,0.281507337,0.020994357,0.030974069,0.031072391,58.15957975,0.123814629,0.585266894,71.09152012
94.08177672,878,52,921,96,117.0854137,1193,402,908,45,0.124568529,0.13470819,0.669047695,0.901463946,0.924139528,2.14791111,12.74082892,1.30908758,25.25750045,10.68277631,179.0267019,3.898973047,8.904615329,23.34242644,0.486188309,749.9241583,6.527962623,0.458530247,0.056544791,0.024867425,0.017801046,58.64718716,0.161281737,0.424120711,52.29190616
118.3893314,758,88,788,119,-631.64904,66,-620,54,-635,0.201601734,0.168860275,0.579108828,0.885223365,0.762213478,5.47900492,11.49574514,1.529721336,7.417611604,8.910826879,220.9099892,4.206429414,10.3991494,29.70626706,0.512848376,749.6452474,3.511811539,0.385159331,0.03747166,0.015476959,0.00710946,63.05833124,0.266205557,0.316680105,96.82093154
135.9639377,793,94,835,138,-193.6645571,653,-40,499,-232,0.084131676,0.212863316,0.574554341,0.894645247,0.970328136,7.684166801,10.00672655,1.437065147,6.576277731,10.77937232,193.6429337,3.746968591,12.61549591,29.99647482,0.450112109,637.9608044,4.717511887,0.363108286,0.052731907,0.017960001,0.01644471,64.25092404,0.121397424,0.313019812,66.29732759
-76.63922126,576,-81,581,-76,-224.5986932,536,-98,409,-256,0.206719575,0.217713894,0.54914347,0.688951457,0.785950187,10.09835364,7.919661396,1.793849047,22.81700026,4.721339036,214.6736542,3.047386532,6.980849664,47.21059324,0.518418202,667.8679422,10.72715563,0.376822788,0.005466175,0.02650096,0.016734112,52.22169168,0.244557958,0.38382578,73.5053259
-59.49797658,758,-70,768,-59,-289.5372838,672,-128,511,-330,0.190109821,0.258520701,0.471471769,0.85655173,0.939710158,4.8266883,10.1421596,2.02342154,14.24436389,10.48779658,208.6115634,2.680424627,10.35548335,22.29099116,0.481977578,679.2457793,8.440444185,0.443317146,0.020988937,0.011575039,0.015098516,58.53472747,0.135576367,0.389682911,73.1937215
-132.6776858,520,-142,530,-131,-370.8954135,387,-281,297,-394,0.118691629,0.167453492,0.545200088,0.839349407,0.809539606,9.453771372,11.91865469,1.694889733,12.09662042,8.731477711,211.8813952,1.859126747,3.412066484,27.32754583,0.442352972,714.4874125,9.663335229,0.33755344,0.035073815,0.00566528,0.03038471,57.00277273,0.202311823,0.377785671,80.90530326
-131.5282875,352,-134,354,-131,-307.1016206,232,-258,183,-319,0.16286889,0.150593687,0.668892507,0.810813021,0.834715056,8.649323188,9.453018586,2.208187003,5.207636547,13.36601239,189.2895442,2.024150936,14.80876137,29.15790104,0.523531528,766.8482953,9.201082984,0.287394456,0.028730642,0.008061094,0.006922061,62.09766585,0.261088857,0.474738239,82.3993364
-88.45724305,426,-97,435,-88,-236.9816628,370,-148,281,-259,0.157729198,0.159332478,0.65794965,0.850496994,0.823128477,2.292596708,6.57738024,1.985751906,11.11241671,12.81301724,216.6993695,2.919646418,10.98924652,40.85589546,0.441093553,694.6700224,12.92303265,0.263662158,0.018986908,0.008366327,0.01453265,49.78842598,0.167780704,0.447363795,80.24911455
-21.82511691,619,-32,629,-21,-391.5050487,318,-323,249,-409,0.296614353,0.195408069,0.330388577,0.792515771,0.866667138,5.755958524,14.41189168,2.276379526,19.33701077,10.52873184,219.4082977,2.690137576,5.870713558,35.21586931,0.486244366,724.799233,8.921195077,0.349667927,0.018217456,0.023574385,0.0063057,69.34610406,0.217636705,0.270696353,77.94272855
-115.1028316,638,-124,647,-114,-113.3543591,805,68,624,-159,0.249275176,0.119116553,0.514316354,0.83571077,0.898364985,7.399028961,7.13928026,1.717647074,7.490438193,8.979117796,183.9433848,2.012513127,16.85477753,42.42774206,0.383316513,704.2338402,10.6492342,0.346866591,0.022698745,0.001118067,0.024617833,65.31209488,0.203861993,0.398516186,57.83080405
94.69906618,431,63,462,96,-122.1813662,326,-48,252,-141,0.109719846,0.157922948,0.57868009,0.90511067,0.909753826,7.598518347,9.758939253,2.050749933,20.8058015,12.56603678,228.6906668,4.006827025,7.485869653,22.21858384,0.453319579,736.2742371,6.703581999,0.19578079,0.041472763,0.019878547,0.010792202,60.06021615,0.137576706,0.549274829,72.5525941
-71.50178044,700,-79,707,-71,-152.6887975,771,23,596,-197,0.236998492,0.254167061,0.314060769,0.92947957,0.782174556,7.342833515,12.17466196,1.992743094,4.698099168,12.38338684,192.521562,1.256382605,5.308069548,41.40342837,0.407396282,626.6566333,4.669399932,0.365516032,0.038524551,0.016244132,0.010759768,65.98924023,0.202295818,0.316948639,58.94114907
-63.30645901,534,-73,544,-62,-354.2987587,326,-279,251,-373,0.081568202,0.151066917,0.755266382,0.826549288,0.868295607,8.702493567,12.41229709,2.033168938,1.035128635,10.0724455,230.8444444,3.836007993,4.12205567,20.85390251,0.45948435,765.5504408,9.166839592,0.314978302,0.012707657,0.01047259,0.022689181,59.16517377,0.111795856,0.572246152,83.43892556
-58.40410743,568,-69,579,-57,-314.7039336,419,-217,321,-339,0.164637431,0.101956077,0.616935361,0.87006016,0.917163582,10.474343,7.037539381,1.62395274,14.01152909,6.97044137,195.721961,2.69889492,5.913661405,35.72264127,0.399118719,757.7420905,6.507469398,0.300047148,0.018053096,0.002045246,0.028781963,60.6838472,0.232551999,0.20489524,75.36147406
-48.72727014,588,-59,598,-48,-79.24088468,709,89,541,-122,0.122761089,0.178891616,0.432911124,0.906668366,0.924362873,3.42142614,10.19917471,2.070146229,25.68198667,8.712860281,184.1079973,2.719269416,6.56627713,42.40933274,0.436991509,664.2317455,9.107798782,0.320988447,0.015199009,0.005305094,0.023883021,54.89733927,0.174261064,0.508274337,65.75191734
-125.7245078,765,-143,782,-124,-165.4651079,920,34,720,-216,0.110582137,0.2347787,0.829525334,0.753960861,0.8301816,8.648774205,12.663063,1.562290958,14.14839826,14.28440975,212.0558823,3.381035438,8.849958386,33.28684206,0.385118465,728.5610294,10.62801937,0.415653539,0.028847001,0.015833225,0.015300223,68.62557103,0.169851755,0.525431632,58.77851852
-45.54387579,930,-51,936,-45,-784.8763512,240,-737,193,-797,0.180240475,0.12505258,0.306626533,0.783804402,0.912334921,3.638894643,4.769147816,1.73109414,3.089230139,7.217685396,205.0583222,2.403976194,9.050693863,18.39711585,0.489791195,714.7359797,5.208324086,0.529101523,0.006895962,0.014343747,0.016157392,70.16019755,0.269969504,0.442749471,88.80768041
-189.5329249,591,-198,599,-188,-137.6731595,828,64,627,-188,0.059841416,0.171948582,0.688459776,0.82637672,0.727076572,6.458860018,10.56906099,2.267625019,27.63743558,8.361972313,200.6666137,2.521506652,11.55724648,42.36756943,0.419573358,734.4898056,10.41640957,0.38359766,0.039036832,0.016810697,0.008910018,57.64564126,0.164786769,0.27009273,64.91214155
-158.0788644,631,-160,632,-157,135.0512867,1148,406,877,67,0.050156101,0.223561078,0.846755555,0.834589892,0.904384592,9.686552651,10.6983272,2.159545505,1.893529488,8.685053316,202.9530886,1.676778013,15.78245965,28.69979049,0.428802864,729.8648729,8.060201574,0.387620608,0.010918655,0.021856256,0.029686388,57.17200035,0.227853088,0.382427889,49.20086991
-153.9525942,958,-171,975,-153,-613.4636989,657,-462,506,-652,0.133175733,0.11711302,0.830968362,0.66043767,0.884090344,4.068908223,9.096684761,1.771067109,5.222050464,10.97627558,190.4532846,4.006147522,9.55853218,25.83746928,0.398106975,632.4350867,12.9463206,0.52476438,0.020111183,0.014461604,0.029773348,59.82973674,0.208455637,0.433646063,79.31375268
47.37983946,557,26,578,48,-393.3690693,191,-348,145,-405,0.177487602,0.146378056,0.709945141,0.738651683,0.751990086,6.612012693,9.219490551,1.601127122,22.19179303,14.5940687,201.5337946,4.444256991,7.006106731,40.00370334,0.427202752,755.1838821,4.198870798,0.261602187,0.022219613,0.029240995,0.012572127,46.45545181,0.148962536,0.277799432,90.8975615
-20.21730756,519,-29,528,-20,-349.412085,254,-291,196,-364,0.094062992,0.152511913,0.472863978,0.832657328,0.782093554,7.4871134,13.63937022,1.746222197,13.80111876,11.70877507,174.3546526,3.016773691,6.296016233,50.36521577,0.40678028,632.482547,6.90471603,0.257423956,0.011281448,0.004025148,0.018307225,63.1254967,0.152282934,0.218222455,83.13840124
-85.93543058,561,-92,567,-86,-377.9791788,339,-302,263,-397,0.224004079,0.103684449,0.714244117,0.953643092,0.86912292,6.153889325,11.14310631,1.988105866,13.94813764,7.181471938,224.4127362,3.849274035,9.887210802,33.48389082,0.453985074,753.4668801,12.71975797,0.329697091,0.007571516,0.034088252,0.003603973,58.13281242,0.254136986,0.464693324,81.59249399
-158.4921938,372,-166,380,-157,-72.3474321,598,73,453,-109,0.3087985,0.260766457,0.568619276,0.866901629,0.668959618,11.32573995,12.38747173,1.92486274,16.61394599,7.730281334,182.5568867,1.910202529,10.56743088,18.77215472,0.46809649,686.5101032,13.6664777,0.288243441,0.039972424,0.012203203,0.017463163,54.45702596,0.124222388,0.447561305,67.5411159
-118.6110922,892,-125,898,-118,-60.38874948,1170,216,894,-130,0.138691933,0.137332333,0.640466578,0.705017057,0.935381113,7.266550724,9.659195197,1.485788063,14.62723277,14.42075086,208.6131896,2.972274774,17.16587529,24.84301569,0.363265829,719.2672715,11.33328253,0.439431581,0.007896092,0.020256553,0.0062189,59.15756146,0.239677684,0.278084654,56.24275665
-96.21085909,818,-111,832,-95,-484.2811482,550,-367,432,-514,0.196023414,0.136732421,0.737959222,0.732217745,0.916879925,7.902738537,8.564519957,1.834456233,13.31583242,8.547265122,184.4848322,3.843938094,6.588018386,38.14883147,0.373778306,701.262672,11.98181148,0.412400289,0.018444678,0.013172273,0.01041854,68.27749807,0.225966601,0.453563452,74.54141277
-163.3438744,402,-179,417,-161,-251.4663718,453,-146,348,-278,0.251015253,0.15869626,0.814387464,0.91887505,0.709186545,8.238373274,8.728171823,2.026912703,11.47903197,10.39749036,187.0501166,2.918967641,9.514812645,26.8143223,0.418667653,654.2641856,2.690769353,0.293843256,0.050814752,0.017219286,0.026223861,63.1835435,0.131086046,0.381662057,73.64820431
-70.34918971,696,-93,719,-69,-374.483759,536,-249,410,-406,0.268167697,0.102457133,0.623624709,0.79836666,0.665059975,8.86005426,10.38264539,2.189632889,12.64188722,9.333015021,192.4671113,3.869404248,13.0070522,24.82797265,0.425005758,697.0451438,15.0795584,0.387173067,0.030503569,0.005639409,0.031617197,57.74397155,0.143092618,0.543917961,78.75675654
-23.89638335,915,-38,928,-23,-852.3780909,133,-824,105,-859,0.319243829,0.116142589,0.329740347,0.896504012,0.810962053,6.657027455,13.01844257,1.705261362,20.87538755,12.22040852,191.9345727,2.96869287,14.27281956,46.25859444,0.454288228,669.5197085,8.491510639,0.481804721,0.018159374,0.017620215,0.016140913,62.76588568,0.169744479,0.358044395,95.24967676
-57.22217648,609,-69,620,-56,-40.2075778,785,133,611,-84,0.142407751,0.10309684,0.48006248,0.964454649,0.820526907,5.098710649,8.632165146,2.197698757,4.974586146,13.85477513,202.9661771,2.975297755,7.784481722,22.49926826,0.487133905,768.518388,10.63000867,0.369850139,0.020483686,0.006462443,0.028139037,67.36701534,0.125947576,0.570883009,56.06918534
97.88754284,1148,50,1196,100,-498.0156823,769,-326,597,-542,0.101963893,0.263504563,0.612270356,0.671974942,0.947447047,6.636111805,11.60253847,1.841649253,3.726562823,6.552611285,205.5640294,4.401872221,10.40648245,24.02495211,0.381206582,759.0166353,8.285033036,0.502600849,0.046347712,0.027316427,0.030846785,68.57536128,0.190346476,0.313859904,69.96628696
-29.27375914,513,-38,521,-29,-325.0603363,281,-265,221,-340,0.105698336,0.124461731,0.329930188,0.675110451,0.954581192,4.340407528,10.05032107,1.504189513,5.732550369,13.65352479,182.164017,1.89112721,14.92800984,49.26893847,0.456563578,666.8788098,8.799111349,0.281516642,0.021175632,0.00691292,0.009919419,65.34248859,0.243145525,0.390249399,79.37900689
90.10248337,868,60,898,91,-504.1167069,387,-411,294,-527,0.287076463,0.164741314,0.242490296,0.994372572,0.67571516,6.833929483,10.23910445,2.186116946,18.48193088,11.85111842,241.4900769,2.97629625,9.611756,30.79849285,0.440667426,722.5960503,11.74500868,0.40052945,0.041792313,0.006090041,0.014554433,53.27134725,0.15558136,0.377047055,85.62086064
-120.0431526,330,-124,333,-119,45.57063939,634,197,482,8,0.153812708,0.224432254,0.79530189,0.92841925,0.893455912,4.422238766,8.636563256,1.816032947,10.73318982,14.66975424,160.3884898,2.145363794,6.073042036,36.70587948,0.418413407,736.5591159,5.304788498,0.222794572,0.021903607,0.003944454,0.014989965,58.78807569,0.127317231,0.41978765,55.58605549
38.4817906,747,9,776,40,-454.1934367,370,-375,290,-474,0.125566375,0.19242854,0.546040413,0.905233456,0.753274001,7.347675907,6.730607586,1.606635384,23.02726845,9.132667132,220.0555794,3.03113892,13.16598287,32.6218902,0.435851417,696.5965104,5.560839778,0.369946856,0.050310152,0.007008994,0.011650897,67.53839249,0.263188582,0.314160851,78.06267381
-77.8308683,924,-87,933,-77,-350.7652174,814,-160,623,-399,0.267238465,0.171892453,0.311761391,0.909001469,0.678960923,9.368981402,4.795949729,1.955427973,4.985688389,9.387656326,193.5412688,2.016162982,15.27882187,5.351517564,0.44853024,697.8466848,9.39642421,0.505482616,0.020126081,0.015293467,0.017663833,50.2154459,0.281197822,0.499629155,73.8192382
-133.6350275,489,-149,504,-132,-547.9095739,142,-516,110,-556,0.295009903,0.166864936,0.668905517,0.898141261,0.714853634,9.46067535,13.51046904,1.548178272,11.55220397,8.808365489,156.9794351,2.607505992,11.82769206,14.51000799,0.513494577,747.7912657,14.74264785,0.373145204,0.045884934,0.028216807,0.014791136,54.89882509,0.115376975,0.342864065,93.92804105
-74.4681534,685,-88,699,-73,-556.4924692,289,-491,223,-573,0.22116441,0.09280735,0.605050688,0.90896481,0.896931691,4.547749965,12.53181428,1.630715416,17.99336531,10.75402257,214.6407823,2.716759644,4.897388064,20.31179245,0.417311166,669.6273283,7.570624783,0.372814976,0.024251165,0.026217383,0.021912446,60.8418749,0.17450665,0.377600837,87.16429691
-132.0019685,698,-137,702,-131,-648.9530919,246,-595,192,-663,0.108585682,0.204210665,0.752072883,0.889599962,0.962501381,5.920289157,8.120059168,1.53887973,11.41384003,9.894520278,188.3402907,1.937061679,7.011612002,5.270516842,0.50688095,639.5644426,8.594396342,0.472699935,0.014646449,0.003594013,0.029693368,61.50898567,0.199427047,0.447137204,89.6582708
-66.49681045,605,-71,609,-66,28.03633904,874,246,656,-27,0.147029153,0.163546743,0.496400933,0.622610735,0.837928734,6.068546545,9.690731046,2.245591576,5.185771322,12.14966295,178.4187966,2.772242806,12.38420493,13.64053338,0.451226346,670.705245,9.463785012,0.339576334,0.005801662,0.001056383,0.013144103,49.3109803,0.161571411,0.3439313,62.36290713
78.02939294,729,39,768,80,-167.7553774,686,2,516,-210,0.199144285,0.141942995,0.588180575,0.965135486,0.802719548,8.607922067,12.60821274,1.73041405,27.24965467,12.02489943,223.5197326,3.70349997,6.956006147,45.38409643,0.405712564,723.2162737,7.840038447,0.333550791,0.049686125,0.007491474,0.025281363,49.32305224,0.144862627,0.433937567,73.02661405
-88.35611141,559,-101,572,-87,-200.8918146,599,-56,453,-237,0.171290899,0.200824949,0.568273782,0.892368272,0.781593739,10.29363913,10.2572937,1.634150441,9.454866789,15.77701668,165.9128137,2.10309698,17.36017468,37.9346853,0.451918234,662.3304813,4.748581362,0.343892498,0.041453823,0.017227942,0.028726121,53.10950801,0.186280286,0.326319068,72.32850515
23.00267538,575,-6,604,24,-363.3098108,300,-293,230,-381,0.238876377,0.166636507,0.535476581,0.812484563,0.972573996,4.59475762,13.17329175,2.140033439,5.881362071,9.447766231,170.4862329,3.408691284,13.77748496,22.93245902,0.367157276,700.6677326,9.835022439,0.263112421,0.040263885,0.01244279,0.017271306,52.54647716,0.216040625,0.337534919,84.42481278
-74.93536471,543,-91,560,-73,-278.5685511,473,-161,355,-308,0.184023594,0.217432139,0.874073552,0.981898844,0.783705756,5.397324603,9.925893265,1.865479039,13.95408184,6.578176176,162.5423463,3.840496636,8.507769928,35.64258572,0.519021392,714.1954654,8.025214707,0.37624091,0.032379164,0.00275107,0.026210856,40.35978232,0.244585809,0.23321038,80.29525601
-405.6775064,290,-401,284,-404,-467.7212821,322,-393,247,-487,0.199556606,0.247919085,0.835270955,0.952575955,0.944264768,10.74744785,5.872394903,2.223552091,6.620727255,9.177315155,166.9865766,1.709989565,12.96105839,9.911590504,0.403382202,672.1541309,13.61881566,0.335388201,0.04270273,0.018280746,0.022704281,61.37255728,0.130564417,0.346415006,84.75188713
-28.24876156,574,-42,588,-27,-245.8758556,472,-135,361,-274,0.163858418,0.260721171,0.644512235,0.805725997,0.811893647,10.04990758,12.42355273,1.527535375,6.262085172,9.652930101,169.518605,3.735698788,7.654072318,32.04790457,0.496252365,603.7184745,8.776430394,0.343689405,0.017829782,0.015004932,0.026885453,55.46595177,0.140705165,0.571942295,77.08796883
-53.52628325,354,-60,360,-53,-161.1684177,321,-90,250,-179,0.121229888,0.177281299,0.467515239,0.862661264,0.949413291,9.539723394,6.67338163,1.601728444,9.013383591,12.24382105,190.7576635,1.964781163,15.46805268,41.9736432,0.457425545,661.1991847,8.837110526,0.21564805,0.013532162,0.00533385,0.022694836,67.23773417,0.1400144,0.382511396,70.33483054
-107.6469213,581,-117,591,-107,-311.0491939,497,-193,379,-341,0.15185926,0.138041661,0.532100726,0.756466068,0.925667428,8.520067313,9.44004553,1.977881814,11.02098496,11.02584689,184.8076121,2.356996401,14.49007249,47.71483155,0.404994266,714.020169,11.72340435,0.329891057,0.020303884,0.007996141,0.024491025,57.94411427,0.159430389,0.349058675,76.65690512
-118.6220673,755,-139,775,-117,-380.2534848,666,-220,505,-421,0.1487706,0.167122362,0.931920615,0.907148477,0.916982,4.731723098,10.02569893,1.734960497,3.651855091,9.858423005,177.7684702,3.968248516,5.654223162,24.6918659,0.472448207,758.2815597,9.857975907,0.479225949,0.035351123,0.019982492,0.015549519,61.06043769,0.107827147,0.31787146,74.95810253
-40.06799554,547,-47,554,-40,-464.8267565,165,-429,130,-474,0.083374214,0.135619835,0.746236464,0.886960097,0.889526504,4.182079883,7.436091382,1.329752196,3.824549521,6.470596129,176.2169012,3.846872924,8.975663187,31.10606223,0.463977063,633.8062551,8.004994992,0.306900601,0.007593418,0.009548774,0.010065674,56.48006755,0.220462541,0.567343598,91.31553166
165.869725,694,128,732,167,-86.10922146,600,53,461,-121,0.299495151,0.239512965,0.455658509,0.774520929,0.96044136,7.848064537,9.151085038,1.803261387,6.636726717,11.58620999,190.1518955,4.953784346,9.991579481,16.66108043,0.430948147,705.1853468,11.75381455,0.279206355,0.031355047,0.0128437,0.008074887,63.15805176,0.139244673,0.393998649,61.9971229
-190.3505648,524,-199,533,-189,-379.5264152,454,-272,347,-407,0.217400591,0.170705626,0.760444635,0.716555842,0.869143748,11.35509062,7.276231309,1.822123035,13.34493961,9.337665265,179.4171467,2.440632823,10.9665229,42.36925268,0.487903385,752.242634,11.55182246,0.401298772,0.037868233,0.017781859,0.020021663,59.04517492,0.164650803,0.329682523,79.08860177
-96.41168856,719,-109,732,-96,-588.111167,312,-515,240,-606,0.302413326,0.166758336,0.591386739,0.937602469,0.643694958,9.709892221,7.048488946,1.743830273,10.41281357,10.56681276,204.0082136,2.696254442,14.11986201,41.9393151,0.406187678,629.9454969,11.13899413,0.388583405,0.02791865,0.009717968,0.006507023,60.28311194,0.120600685,0.390520788,87.66412017
-47.0404041,678,-56,687,-46,-416.6449227,396,-329,308,-439,0.068901011,0.146385674,0.537896879,0.958133224,0.942375483,7.92122606,13.80967463,2.147832834,8.361886077,6.730825013,196.4545079,2.865135155,10.84920651,15.80711099,0.502070972,697.0754541,6.589226754,0.409336346,0.018786909,0.006368108,0.014036875,66.91529594,0.168528816,0.422595055,78.66102051
251.1015215,868,210,910,252,-345.9786083,398,-255,308,-369,0.191433935,0.147093279,0.255835481,0.972562327,0.964943529,7.67524332,10.75684928,1.951063564,22.57733416,10.48561485,193.0602917,4.259742702,6.144037658,18.82150513,0.501381074,690.5709394,4.262351425,0.37021545,0.041191459,0.011149098,0.024057705,61.18225789,0.194408611,0.423830613,78.52646402
8.353307301,605,-15,629,10,-93.36324748,662,53,515,-130,0.186611516,0.134562603,0.478509313,0.850306739,0.765845091,3.347281383,9.150278933,2.022978073,6.714868201,15.16881687,215.6827152,3.791643991,3.450818685,47.33526103,0.386121596,673.7731282,10.90515298,0.287014491,0.023851423,0.026746078,0.036450373,63.9877216,0.252364736,0.404878875,57.51870976
-22.06092507,277,-35,290,-21,-44.46522389,343,33,266,-64,0.212015047,0.190635971,0.814513087,0.694113356,0.746464494,10.0949564,13.41285701,1.447079865,16.98745468,4.355159561,181.4926575,3.887039251,10.40859735,41.90213973,0.53854074,742.8409503,10.75479946,0.194920369,0.020366925,0.009278277,0.021177469,63.24397877,0.117875498,0.548315805,63.8605622
-15.66361745,590,-35,609,-15,-521.0778172,148,-490,117,-529,0.102062787,0.114939899,0.506722325,0.815852289,0.940291999,7.117017566,6.986156991,1.660903485,0.97802056,4.826986301,241.0267262,2.958046151,8.171218252,42.95374593,0.422160511,608.2146924,8.637724273,0.304748728,0.028999073,0.024435997,0.016164138,66.79220199,0.15627886,0.389553207,91.40559478
21.64905028,871,-2,895,23,-255.2868614,774,-70,589,-302,0.15918169,0.170271419,0.48282098,0.813511335,0.711374489,8.305796767,9.316728418,1.554950655,10.58467676,7.979619055,197.9121352,3.752287493,8.319236108,16.9872992,0.417877329,632.0894692,9.744839461,0.417994439,0.025932982,0.003387779,0.021019478,58.60722458,0.223215134,0.20395107,67.41245227
-76.92874235,569,-88,580,-76,-258.4111136,511,-137,390,-289,0.135913947,0.117798912,0.735110886,0.783078746,0.95789378,6.932130843,7.342753865,1.98206545,15.86382694,15.50826758,238.6989485,3.237236197,7.109234607,32.15658305,0.52174894,673.4034995,7.53381143,0.387093389,0.023164673,0.00566955,0.024151957,59.68349168,0.145598456,0.347214452,73.96168047
-153.1515247,429,-156,432,-152,-136.4610889,575,1,437,-171,0.101063908,0.214859326,0.788157861,0.79116013,0.833533428,8.099445983,8.204396071,2.157850744,14.97986988,15.06402166,234.3868019,1.917796131,14.30705739,29.70212483,0.46356013,746.525415,9.214824106,0.309451967,0.016006303,0.013079577,0.034700754,59.04316613,0.126567454,0.361873385,68.21275704
149.7512482,582,117,614,151,-207.5155,332,-130,254,-227,0.162368881,0.171180139,0.449321925,0.794120905,0.89587406,10.71949663,7.30929094,1.398750979,3.180864838,10.20358232,189.959931,4.219808053,13.80115054,15.77671687,0.445006218,668.6380829,8.300920521,0.236445432,0.03196563,0.007089926,0.010171603,53.39891177,0.213227461,0.383153718,77.88673351
-48.97953846,542,-69,562,-48,22.36984102,811,225,609,-28,0.234808688,0.134325281,0.590745778,0.848693108,0.919427647,5.137194992,5.029436563,1.829967224,8.009875798,8.896412445,218.5491075,3.107857941,11.67924961,22.67876342,0.49046353,704.8240244,11.10623382,0.341312612,0.037685227,0.021034351,0.022074623,46.3868285,0.205765312,0.285962435,62.6129246
196.2015302,852,155,894,197,-314.7200459,489,-202,376,-343,0.229265474,0.195499349,0.363889863,0.85646131,0.910076615,10.09930894,4.115387045,2.081515341,2.546996103,12.64884354,195.2123731,3.720104093,12.41451412,22.06106905,0.428578232,701.1322369,6.245621105,0.343702197,0.047712911,0.006474253,0.016861735,64.20597132,0.156860681,0.322600456,73.79214304
11.58718496,370,-3,385,12,-55.75747006,402,40,306,-80,0.189601916,0.259312927,0.656781862,0.691611613,0.88363314,5.910911019,12.52148991,1.356653855,7.48560167,12.5834038,185.6358876,4.1981543,11.55549395,17.66721983,0.472555004,728.2366584,9.776919054,0.199757333,0.015577969,0.019446134,0.012458655,57.46418934,0.157362085,0.303743866,65.18943682
